EID,Date,Breed,Treatment,Mob,Sex,Weight,PWeight,GrowthPBS,FinalPweight,FinalGrowthPBS,FinalDailyGrowth,FeedIntakeKgd,FeedIntakePCT,Methane,AnimalValue,AnimalProd,FeedIntakeKgdSum,FinalGrowthPBSSum,AnimalProdSum,MethaneSum,MethaneSupplSum,CarcassWeight,DressedCarcass
982 123779388535,09/05/2023,British X,,Back,Heifer,,,,346.2315792,-2.75240474,,2.490732536,0.719383409,51.55816351,1454,-11.56,26.2439476,-31.3549204,,,,207.0834386,182.5679117
982 123779388535,10/05/2023,British X,,Back,Heifer,,,,346.440203,-2.732796226,,2.512077894,0.725111541,52.0000124,1455,-11.48,28.75602549,-34.08771663,,,,207.1724438,182.6779191
982 123779388535,11/05/2023,British X,,Back,Heifer,,,,346.6488269,-2.713187712,,2.533513605,0.730858843,52.44373162,1456,-11.4,31.28953909,-36.80090434,,,,207.261449,182.7879264
982 123779388535,12/05/2023,British X,,Back,Heifer,,,,346.8574507,-2.693579198,,2.55503966,0.736625278,52.88932096,1457,-11.31,33.84457875,-39.49448354,,,,207.3504542,182.8979338
982 123779388535,13/05/2023,British X,,Back,Heifer,,,,347.0660746,-2.673970684,,2.576656051,0.742410809,53.33678025,1458,-11.23,36.4212348,-42.16845422,,,,207.4394594,183.0079411
982 123779388535,14/05/2023,British X,,Back,Heifer,,,,347.2746984,-2.65436217,,2.598362767,0.748215398,53.78610928,1459,-11.15,39.01959757,-44.82281639,,,,207.5284646,183.1179485
982 123779388535,15/05/2023,British X,,Back,Heifer,,,,347.4833223,-2.634753656,,2.620159801,0.754039009,54.23730788,1459,-11.07,41.63975737,-47.45757005,,,,207.6174698,183.2279558
982 123779388535,16/05/2023,British X,,Back,Heifer,,,,347.6919461,-2.615145142,,2.642047142,0.759881605,54.69037584,1460,-10.98,44.28180451,-50.07271519,,,,207.706475,183.3379632
982 123779388535,17/05/2023,British X,,Back,Heifer,,,,347.90057,-2.595536628,,2.664024782,0.76574315,55.14531299,1461,-10.9,46.9458293,-52.66825182,,,,207.7954802,183.4479706
982 123779388535,18/05/2023,British X,,Back,Heifer,,,,348.1091938,-2.575928114,,2.686092712,0.771623605,55.60211913,1462,-10.82,49.63192201,-55.24417993,,,,207.8844854,183.5579779
982 123779388535,19/05/2023,British X,,Back,Heifer,,,,348.3178177,-2.5563196,,2.708250922,0.777522936,56.06079408,1463,-10.74,52.34017293,-57.80049953,,,,207.9734906,183.6679853
982 123779388535,20/05/2023,British X,,Back,Heifer,,,,348.5264415,-2.536711086,,2.730499403,0.783441104,56.52133763,1464,-10.65,55.07067233,-60.33721062,,,,208.0624958,183.7779926
982 123779388535,21/05/2023,British X,,Back,Heifer,,,,348.7350654,-2.517102572,,2.752838145,0.789378075,56.98374961,1465,-10.57,57.82351048,-62.85431319,,,,208.1515009,183.888
982 123779388535,22/05/2023,British X,,Back,Heifer,,,,348.9436892,-2.497494058,,2.775267141,0.795333811,57.44802982,1466,-10.49,60.59877762,-65.35180725,,,,208.2405061,183.9980073
982 123779388535,23/05/2023,British X,,Back,Heifer,,,,349.1523131,-2.477885544,,2.797786381,0.801308276,57.91417808,1466,-10.41,63.396564,-67.82969279,,,,208.3295113,184.1080147
982 123779388535,24/05/2023,British X,,Back,Heifer,,,,349.3609369,-2.45827703,,2.820395854,0.807301434,58.38219419,1467,-10.32,66.21695985,-70.28796982,,,,208.4185165,184.218022
982 123779388535,25/05/2023,British X,,Back,Heifer,,,,349.5695608,-2.438668516,,2.843095554,0.813313249,58.85207796,1468,-10.24,69.06005541,-72.72663834,,,,208.5075217,184.3280294
982 123779388535,26/05/2023,British X,,Back,Heifer,,,,349.7781846,-2.419060002,,2.865885469,0.819343685,59.32382921,1469,-10.16,71.92594088,-75.14569834,,,,208.5965269,184.4380368
982 123779388535,27/05/2023,British X,,Back,Heifer,,,,349.9868085,-2.399451488,,2.888765591,0.825392707,59.79744774,1470,-10.08,74.81470647,-77.54514983,,,,208.6855321,184.5480441
982 123779388535,28/05/2023,British X,,Back,Heifer,,,,350.1954323,-2.379842974,,2.911735912,0.831460277,60.27293337,1471,-10,77.72644238,-79.9249928,,,,208.7745373,184.6580515
982 123779388535,29/05/2023,British X,,Back,Heifer,,,,350.4040562,-2.36023446,,2.934796421,0.837546361,60.75028591,1472,-9.91,80.6612388,-82.28522726,,,,208.8635425,184.7680588
982 123779388535,30/05/2023,British X,,Back,Heifer,,,,350.61268,-2.340625946,,2.957947109,0.843650922,61.22950516,1473,-9.83,83.61918591,-84.62585321,,,,208.9525477,184.8780662
982 123779388535,31/05/2023,British X,,Back,Heifer,,,,350.8213039,-2.321017432,,2.981187968,0.849773926,61.71059094,1473,-9.75,86.60037388,-86.94687064,,,,209.0415529,184.9880735
982 123779388535,01/06/2023,British X,,Back,Heifer,,,,351.0299277,-2.301408918,,3.004518988,0.855915337,62.19354306,1474,-9.67,89.60489287,-89.24827956,,,,209.1305581,185.0980809
982 123779388535,02/06/2023,British X,,Back,Heifer,,,,351.2385516,-2.281800404,,3.027940161,0.862075119,62.67836133,1475,-9.58,92.63283303,-91.53007996,,,,209.2195633,185.2080883
982 123779388535,03/06/2023,British X,,Back,Heifer,,,,351.4471754,-2.26219189,,3.051451476,0.868253237,63.16504555,1476,-9.5,95.6842845,-93.79227185,,,,209.3085685,185.3180956
982 123779388535,04/06/2023,British X,,Back,Heifer,,,,351.6557993,-2.242583376,,3.075052925,0.874449655,63.65359554,1477,-9.42,98.75933743,-96.03485523,,,,209.3975737,185.428103
982 123779388535,05/06/2023,British X,,Back,Heifer,,,,351.8644231,-2.222974862,,3.098744498,0.88066434,64.14401111,1478,-9.34,101.8580819,-98.25783009,,,,209.4865788,185.5381103
982 123779388535,06/06/2023,British X,,Back,Heifer,,,,352.073047,-2.203366348,,3.122526187,0.886897254,64.63629208,1479,-9.25,104.9806081,-100.4611964,,,,209.575584,185.6481177
982 123779388535,07/06/2023,British X,,Back,Heifer,,,,352.2816708,-2.183757834,,3.146397983,0.893148365,65.13043824,1480,-9.17,108.1270061,-102.6449543,,,,209.6645892,185.758125
982 123779388535,08/06/2023,British X,,Back,Heifer,,,,352.4902947,-2.16414932,,3.170359875,0.899417636,65.62644941,1480,-9.09,111.297366,-104.8091036,,,,209.7535944,185.8681324
982 123779388535,09/06/2023,British X,,Back,Heifer,,,,352.6989185,-2.144540806,,3.194411855,0.905705033,66.12432541,1481,-9.01,114.4917778,-106.9536444,,,,209.8425996,185.9781397
982 123779388535,10/06/2023,British X,,Back,Heifer,,,,352.9075424,-2.124932292,,3.218553915,0.912010521,66.62406603,1482,-8.92,117.7103317,-109.0785767,,,,209.9316048,186.0881471
982 123779388535,11/06/2023,British X,,Back,Heifer,,,,353.1161662,-2.105323778,,3.242786044,0.918334065,67.1256711,1483,-8.84,120.9531178,-111.1839005,,,,210.02061,186.1981545
982 123779388535,12/06/2023,British X,,Back,Heifer,,,,353.3247901,-2.085715264,,3.267108233,0.924675631,67.62914042,1484,-8.76,124.220226,-113.2696157,,,,210.1096152,186.3081618
982 123779388535,13/06/2023,British X,,Back,Heifer,,,,353.5334139,-2.06610675,,3.291520474,0.931035185,68.13447381,1485,-8.68,127.5117465,-115.3357225,,,,210.1986204,186.4181692
982 123779388535,14/06/2023,British X,,Back,Heifer,,,,353.7420378,-2.046498237,,3.316022757,0.937412691,68.64167107,1486,-8.6,130.8277692,-117.3822207,,,,210.2876256,186.5281765
982 123779388535,15/06/2023,British X,,Back,Heifer,,,,353.9506616,-2.026889723,,3.340615073,0.943808116,69.15073201,1487,-8.51,134.1683843,-119.4091104,,,,210.3766308,186.6381839
982 123779388535,16/06/2023,British X,,Back,Heifer,,,,354.1592855,-2.007281209,,3.365297413,0.950221426,69.66165645,1487,-8.43,137.5336817,-121.4163917,,,,210.465636,186.7481912
982 123779388535,17/06/2023,British X,,Back,Heifer,,,,354.3679093,-1.987672695,,3.390069768,0.956652586,70.17444419,1488,-8.35,140.9237515,-123.4040643,,,,210.5546412,186.8581986
982 123779388535,18/06/2023,British X,,Back,Heifer,,,,354.5765332,-1.968064181,,3.414932128,0.963101562,70.68909505,1489,-8.27,144.3386836,-125.3721285,,,,210.6436464,186.968206
982 123779388535,19/06/2023,British X,,Back,Heifer,,,,354.785157,-1.948455667,,3.439884485,0.96956832,71.20560884,1490,-8.18,147.7785681,-127.3205842,,,,210.7326516,187.0782133
982 123779388535,20/06/2023,British X,,Back,Heifer,,,,354.9937809,-1.928847153,,3.464926829,0.976052826,71.72398536,1491,-8.1,151.2434949,-129.2494313,,,,210.8216567,187.1882207
982 123779388535,21/06/2023,British X,,Back,Heifer,,,,355.2024047,-1.909238639,,3.490059151,0.982555046,72.24422444,1492,-8.02,154.7335541,-131.15867,,,,210.9106619,187.298228
982 123779388535,22/06/2023,British X,,Back,Heifer,,,,355.4110286,-1.889630125,,3.515281443,0.989074947,72.76632587,1493,-7.94,158.2488355,-133.0483001,,,,210.9996671,187.4082354
982 123779388535,23/06/2023,British X,,Back,Heifer,,,,355.6196524,-1.870021611,,3.540593694,0.995612495,73.29028946,1494,-7.85,161.7894292,-134.9183217,,,,211.0886723,187.5182427
982 123779388535,24/06/2023,British X,,Back,Heifer,,,,355.8282763,-1.850413097,,3.565995896,1.002167656,73.81611504,1494,-7.77,165.3554251,-136.7687348,,,,211.1776775,187.6282501
982 123779388535,25/06/2023,British X,,Back,Heifer,,,,356.0369001,-1.830804583,,3.591488039,1.008740397,74.34380241,1495,-7.69,168.9469132,-138.5995394,,,,211.2666827,187.7382574
982 123779388535,26/06/2023,British X,,Back,Heifer,,,,356.245524,-1.811196069,,3.617070115,1.015330684,74.87335138,1496,-7.61,172.5639833,-140.4107355,,,,211.3556879,187.8482648
982 123779388535,27/06/2023,British X,,Back,Heifer,,,,356.4541478,-1.791587555,,3.642742114,1.021938484,75.40476176,1497,-7.52,176.2067254,-142.202323,,,,211.4446931,187.9582722
982 123779388535,28/06/2023,British X,,Back,Heifer,,,,356.6627717,-1.771979041,,3.668504027,1.028563763,75.93803337,1498,-7.44,179.8752294,-143.9743021,,,,211.5336983,188.0682795
982 123779388535,29/06/2023,British X,,Back,Heifer,,,,356.8713955,-1.752370527,,3.694355845,1.035206489,76.473166,1499,-7.36,183.5695853,-145.7266726,,,,211.6227035,188.1782869
982 123779388535,30/06/2023,British X,,Back,Heifer,,,,357.0800194,-1.732762013,,3.720297559,1.041866629,77.01015948,1500,-7.28,187.2898828,-147.4594346,,,,211.7117087,188.2882942
982 123779388535,01/07/2023,British X,,Back,Heifer,,,,357.2886433,-1.713153499,,3.74632916,1.048544148,77.54901361,1501,-7.2,191.036212,-149.1725881,,,,211.8007139,188.3983016
982 123779388535,02/07/2023,British X,,Back,Heifer,,,,357.4972671,-1.693544985,,3.772450638,1.055239014,78.08972821,1501,-7.11,194.8086626,-150.8661331,,,,211.8897191,188.5083089
982 123779388535,03/07/2023,British X,,Back,Heifer,,,,357.705891,-1.673936471,,3.798661985,1.061951195,78.63230308,1502,-7.03,198.6073246,-152.5400696,,,,211.9787243,188.6183163
982 123779388535,04/07/2023,British X,,Back,Heifer,,,,357.9145148,-1.654327957,,3.82496319,1.068680658,79.17673804,1503,-6.95,202.4322878,-154.1943975,,,,212.0677295,188.7283237
982 123779388535,05/07/2023,British X,,Back,Heifer,,,,358.1231387,-1.634719443,,3.851354246,1.075427369,79.7230329,1504,-6.87,206.283642,-155.829117,,,,212.1567346,188.838331
982 123779388535,06/07/2023,British X,,Back,Heifer,,,,358.3317625,-1.615110929,,3.877835143,1.082191296,80.27118746,1505,-6.78,210.1614772,-157.4442279,,,,212.2457398,188.9483384
982 123779388535,07/07/2023,British X,,Back,Heifer,,,,358.5403864,-1.595502415,,3.904405871,1.088972406,80.82120154,1506,-6.7,214.0658831,-159.0397303,,,,212.334745,189.0583457
982 123779388535,08/07/2023,British X,,Back,Heifer,,,,358.7490102,-1.575893901,,3.931066423,1.095770667,81.37307495,1507,-6.62,217.9969495,-160.6156242,,,,212.4237502,189.1683531
982 123779388535,09/07/2023,British X,,Back,Heifer,,,,358.9576341,-1.556285387,,3.957816787,1.102586047,81.9268075,1508,-6.54,221.9547663,-162.1719096,,,,212.5127554,189.2783604
982 123779388535,10/07/2023,British X,,Back,Heifer,,,,359.1662579,-1.536676873,,3.984656956,1.109418513,82.48239899,1508,-6.45,225.9394232,-163.7085865,,,,212.6017606,189.3883678
982 123779388535,11/07/2023,British X,,Back,Heifer,,,,359.3748818,-1.517068359,,4.01158692,1.116268032,83.03984925,1509,-6.37,229.9510101,-165.2256548,,,,212.6907658,189.4983751
982 123779388535,12/07/2023,British X,,Back,Heifer,,,,359.5835056,-1.497459845,,4.038606671,1.123134573,83.59915808,1510,-6.29,233.9896168,-166.7231147,,,,212.779771,189.6083825
982 123779388535,13/07/2023,British X,,Back,Heifer,,,,359.7921295,-1.477851331,,4.065716198,1.130018103,84.16032529,1511,-6.21,238.055333,-168.200966,,,,212.8687762,189.7183899
982 123779388535,14/07/2023,British X,,Back,Heifer,,,,360.0007533,-1.458242817,,4.092915493,1.136918591,84.7233507,1512,-6.12,242.1482485,-169.6592088,,,,212.9577814,189.8283972
982 123779388535,15/07/2023,British X,,Back,Heifer,,,,360.2093772,-1.438634303,,4.120204546,1.143836004,85.28823411,1513,-6.04,246.2684531,-171.0978431,,,,213.0467866,189.9384046
982 123779388535,16/07/2023,British X,,Back,Heifer,,,,360.418001,-1.419025789,,4.147583349,1.15077031,85.85497533,1514,-5.96,250.4160364,-172.5168689,,,,213.1357918,190.0484119
982 123779388535,17/07/2023,British X,,Back,Heifer,,,,360.6266249,-1.399417275,,4.175051893,1.157721478,86.42357418,1515,-5.88,254.5910883,-173.9162862,,,,213.224797,190.1584193
982 123779388535,18/07/2023,British X,,Back,Heifer,,,,360.8352487,-1.379808761,,4.202610167,1.164689476,86.99403046,1516,-5.8,258.7936985,-175.2960949,,,,213.3138022,190.2684266
982 123779388535,19/07/2023,British X,,Back,Heifer,,,,361.0438726,-1.360200247,,4.230258164,1.171674272,87.56634399,1516,-5.71,263.0239566,-176.6562952,,,,213.4028073,190.378434
982 123779388535,20/07/2023,British X,,Back,Heifer,,,,361.2524964,-1.340591733,,4.257995873,1.178675834,88.14051458,1517,-5.63,267.2819525,-177.9968869,,,,213.4918125,190.4884414
982 123779388535,21/07/2023,British X,,Back,Heifer,,,,361.4611203,-1.320983219,,4.285823287,1.18569413,88.71654203,1518,-5.55,271.5677758,-179.3178701,,,,213.5808177,190.5984487
982 123779388535,22/07/2023,British X,,Back,Heifer,,,,361.6697441,-1.301374705,,4.313740394,1.192729131,89.29442616,1519,-5.47,275.8815162,-180.6192449,,,,213.6698229,190.7084561
982 123779388535,23/07/2023,British X,,Back,Heifer,,,,361.878368,-1.281766192,,4.341747188,1.199780803,89.87416679,1520,-5.38,280.2232634,-181.901011,,,,213.7588281,190.8184634
982 123779388535,24/07/2023,British X,,Back,Heifer,,,,362.0869918,-1.262157678,,4.369843658,1.206849115,90.45576371,1521,-5.3,284.593107,-183.1631687,,,,213.8478333,190.9284708
982 123779388535,25/07/2023,British X,,Back,Heifer,,,,362.2956157,-1.242549164,,4.398029795,1.213934037,91.03921675,1522,-5.22,288.9911368,-184.4057179,,,,213.9368385,191.0384781
982 123779388535,26/07/2023,British X,,Back,Heifer,,,,362.5042395,-1.22294065,,4.42630559,1.221035538,91.6245257,1523,-5.14,293.4174424,-185.6286585,,,,214.0258437,191.1484855
982 123779388535,27/07/2023,British X,,Back,Heifer,,,,362.7128634,-1.203332136,,4.454671033,1.228153585,92.21169039,1523,-5.05,297.8721134,-186.8319907,,,,214.1148489,191.2584929
982 123779388535,28/07/2023,British X,,Back,Heifer,,,,362.9214872,-1.183723622,,4.483126117,1.235288148,92.80071063,1524,-4.97,302.3552396,-188.0157143,,,,214.2038541,191.3685002
982 123779388535,29/07/2023,British X,,Back,Heifer,,,,363.1301111,-1.164115108,,4.511670832,1.242439196,93.39158621,1525,-4.89,306.8669104,-189.1798294,,,,214.2928593,191.4785076
982 123779388535,30/07/2023,British X,,Back,Heifer,,,,363.3387349,-1.144506594,,4.540305167,1.249606698,93.98431697,1526,-4.81,311.4072156,-190.324336,,,,214.3818645,191.5885149
982 123779388535,31/07/2023,British X,,Back,Heifer,,,,363.5473588,-1.12489808,,4.569029116,1.256790623,94.57890269,1527,-4.72,315.9762447,-191.4492341,,,,214.4708697,191.6985223
982 123779388535,01/08/2023,British X,,Back,Heifer,,,,363.7559826,-1.105289566,,4.597842667,1.263990941,95.17534321,1528,-4.64,320.5740873,-192.5545236,,,,214.5598749,191.8085296
982 123779388535,02/08/2023,British X,,Back,Heifer,,,,363.9646065,-1.085681052,,4.626745813,1.27120762,95.77363832,1529,-4.56,325.2008332,-193.6402047,,,,214.6488801,191.918537
982 123779388535,03/08/2023,British X,,Back,Heifer,,,,364.1732303,-1.066072538,,4.655738543,1.278440631,96.37378784,1530,-4.48,329.8565717,-194.7062772,,,,214.7378852,192.0285443
982 123779388535,04/08/2023,British X,,Back,Heifer,,,,364.3818542,-1.046464024,,4.68482085,1.285689942,96.97579159,1530,-4.4,334.5413926,-195.7527413,,,,214.8268904,192.1385517
982 123779388535,05/08/2023,British X,,Back,Heifer,,,,364.590478,-1.02685551,,4.713992723,1.292955523,97.57964936,1531,-4.31,339.2553853,-196.7795968,,,,214.9158956,192.2485591
982 123779388535,06/08/2023,British X,,Back,Heifer,,,,364.7991019,-1.007246996,,4.743254153,1.300237344,98.18536097,1532,-4.23,343.9986394,-197.7868438,,,,215.0049008,192.3585664
982 123779388535,07/08/2023,British X,,Back,Heifer,,,,365.0077257,-0.987638482,,4.772605132,1.307535374,98.79292623,1533,-4.15,348.7712446,-198.7744822,,,,215.093906,192.4685738
982 123779388535,08/08/2023,British X,,Back,Heifer,,,,365.2163496,-0.968029968,,4.80204565,1.314849583,99.40234496,1534,-4.07,353.5732902,-199.7425122,,,,215.1829112,192.5785811
982 123779388535,09/08/2023,British X,,Back,Heifer,,,,365.4249734,-0.948421454,,4.831575699,1.322179941,100.013617,1535,-3.98,358.4048659,-200.6909337,,,,215.2719164,192.6885885
982 123779388535,10/08/2023,British X,,Back,Heifer,,,,365.6335973,-0.92881294,,4.861195268,1.329526418,100.626742,1536,-3.9,363.2660612,-201.6197466,,,,215.3609216,192.7985958
982 123779388535,11/08/2023,British X,,Back,Heifer,,,,365.8422211,-0.909204426,,4.890904349,1.336888983,101.24172,1537,-3.82,368.1569655,-202.528951,,,,215.4499268,192.9086032
982 123779388535,12/08/2023,British X,,Back,Heifer,,,,366.050845,-0.889595912,,4.920702933,1.344267607,101.8585507,1537,-3.74,373.0776685,-203.4185469,,,,215.538932,193.0186106
982 123779388535,13/08/2023,British X,,Back,Heifer,,,,366.2594688,-0.869987398,,4.950591011,1.351662259,102.4772339,1538,-3.65,378.0282595,-204.2885343,,,,215.6279372,193.1286179
982 123779388535,14/08/2023,British X,,Back,Heifer,,,,366.4680927,-0.850378884,,4.980568573,1.35907291,103.0977695,1539,-3.57,383.008828,-205.1389132,,,,215.7169424,193.2386253
982 123779388535,15/08/2023,British X,,Back,Heifer,,,,366.6767165,-0.83077037,,5.01063561,1.366499531,103.7201571,1540,-3.49,388.0194637,-205.9696836,,,,215.8059476,193.3486326
982 123779388535,16/08/2023,British X,,Back,Heifer,,,,366.8853404,-0.811161856,,5.040792114,1.37394209,104.3443968,1541,-3.41,393.0602558,-206.7808454,,,,215.8949528,193.45864
982 123779388535,17/08/2023,British X,,Back,Heifer,,,,367.0939642,-0.791553342,,5.071038074,1.381400559,104.9704881,1542,-3.32,398.1312938,-207.5723988,,,,215.983958,193.5686473
982 123779388535,18/08/2023,British X,,Back,Heifer,,,,367.3025881,-0.771944828,,5.101373483,1.388874908,105.5984311,1543,-3.24,403.2326673,-208.3443436,,,,216.0729631,193.6786547
982 123779388535,19/08/2023,British X,,Back,Heifer,,,,367.5112119,-0.752336314,,5.13179833,1.396365108,106.2282254,1544,-3.16,408.3644657,-209.0966799,,,,216.1619683,193.788662
982 123779388535,20/08/2023,British X,,Back,Heifer,,,,367.7198358,-0.7327278,,5.162312607,1.403871128,106.859871,1544,-3.08,413.5267783,-209.8294077,,,,216.2509735,193.8986694
982 123779388535,21/08/2023,British X,,Back,Heifer,,,,367.9284596,-0.713119286,,5.192916304,1.41139294,107.4933675,1545,-3,418.7196946,-210.542527,,,,216.3399787,194.0086768
982 123779388535,22/08/2023,British X,,Back,Heifer,,,,368.1370835,-0.693510772,,5.223609413,1.418930515,108.1287149,1546,-2.91,423.943304,-211.2360378,,,,216.4289839,194.1186841
982 123779388535,23/08/2023,British X,,Back,Heifer,,,,368.3457073,-0.673902258,,5.254391924,1.426483822,108.7659128,1547,-2.83,429.1976959,-211.9099401,,,,216.5179891,194.2286915
982 123779388535,24/08/2023,British X,,Back,Heifer,,,,368.5543312,-0.654293744,,5.285263829,1.434052833,109.4049613,1548,-2.75,434.4829597,-212.5642338,,,,216.6069943,194.3386988
982 123779388535,25/08/2023,British X,,Back,Heifer,,,,368.762955,-0.63468523,,5.316225117,1.441637519,110.0458599,1549,-2.67,439.7991848,-213.198919,,,,216.6959995,194.4487062
